league,season,game,date,home_team,away_team,FTHG,FTAG,FTR,HTHG,HTAG,HTR,referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSCH,PSCD,PSCA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,WHCH,WHCD,WHCA,VCCH,VCCD,VCCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,BFH,BFD,BFA,1XBH,1XBD,1XBA,BFEH,BFED,BFEA,BFE>2.5,BFE<2.5,BFEAHH,BFEAHA,BFCH,BFCD,BFCA,1XBCH,1XBCD,1XBCA,BFECH,BFECD,BFECA,BFEC>2.5,BFEC<2.5,BFECAHH,BFECAHA,date_norm,home_xg,away_xg,home_elo,away_elo,elo_diff,ï»¿Div,Date,Time,Referee,BFDH,BFDD,BFDA,BMGMH,BMGMD,BMGMA,BVH,BVD,BVA,CLH,CLD,CLA,BFDCH,BFDCD,BFDCA,BMGMCH,BMGMCD,BMGMCA,BVCH,BVCD,BVCA,CLCH,CLCD,CLCA,LBCH,LBCD,LBCA
FRA-Ligue 1,2526,,2026-02-22 14:00:00,Auxerre,Rennes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-22,,,1559.32299805,1653.82189941,-94.49890135999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-02-22 16:15:00,Angers,Lille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-22,,,1570.98925781,1700.66760254,-129.67834472999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-02-22 16:15:00,Nantes,Le Havre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-22,,,1519.63806152,1566.65551758,-47.01745605999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-02-22 16:15:00,Nice,Lorient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-22,,,1590.06481934,1616.08728027,-26.02246093000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-02-22 19:45:00,Strasbourg,Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-22,,,1693.69299316,1768.59082031,-74.89782715000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-02-27 19:45:00,Strasbourg,Lens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-27,,,1693.69299316,1756.93359375,-63.240600589999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-02-28 16:00:00,Rennes,Toulouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-28,,,1653.82189941,1652.88696289,0.9349365200000648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-02-28 18:00:00,Monaco,Angers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-28,,,1681.03063965,1570.98925781,110.04138183999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-02-28 20:05:00,Le Havre,Paris SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-28,,,1566.65551758,1957.35595703,-390.70043945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-01-03 14:00:00,Paris FC,Nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1538.9864502,1601.08776855,-62.10131834999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-01-03 16:15:00,Lille,Nantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1759.86865234,1543.36096191,216.5076904299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-01-03 16:15:00,Lorient,Auxerre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1603.57775879,1580.26391602,23.313842770000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-01-03 16:15:00,Metz,Brest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1542.69421387,1656.07324219,-113.37902831999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-01-03 19:45:00,Marseille,Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1785.99633789,1739.76843262,46.22790526999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-07-03 23:00:00,Auxerre,Strasbourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,,,1559.32299805,1693.69299316,-134.36999511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-07-03 23:00:00,Brest,Le Havre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,,,1642.77844238,1566.65551758,76.12292479999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-07-03 23:00:00,Lens,Metz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,,,1756.93359375,1521.32727051,235.60632323999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-07-03 23:00:00,Lille,Lorient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,,,1700.66760254,1616.08728027,84.5803222699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-07-03 23:00:00,Lyon,Paris FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,,,1768.59082031,1541.73071289,226.86010742000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-07-03 23:00:00,Nantes,Angers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,,,1519.63806152,1570.98925781,-51.35119628999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-07-03 23:00:00,Nice,Rennes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,,,1590.06481934,1653.82189941,-63.75708007000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-07-03 23:00:00,Paris SG,Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,,,1957.35595703,1681.03063965,276.3253173799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-07-03 23:00:00,Toulouse,Marseille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,,,1652.88696289,1738.30224609,-85.41528319999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-14 23:00:00,Angers,Nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1570.98925781,1590.06481934,-19.07556152999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-14 23:00:00,Le Havre,Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1566.65551758,1768.59082031,-201.9353027300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-14 23:00:00,Lorient,Lens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1616.08728027,1756.93359375,-140.84631347999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-14 23:00:00,Marseille,Auxerre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1738.30224609,1559.32299805,178.9792480399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-14 23:00:00,Metz,Toulouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1521.32727051,1652.88696289,-131.5596923799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-14 23:00:00,Monaco,Brest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1681.03063965,1642.77844238,38.252197270000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-14 23:00:00,Paris SG,Nantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1957.35595703,1519.63806152,437.71789550999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-14 23:00:00,Rennes,Lille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1653.82189941,1700.66760254,-46.84570312999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-14 23:00:00,Strasbourg,Paris FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-14,,,1693.69299316,1541.73071289,151.96228027000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-21 23:00:00,Auxerre,Brest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1559.32299805,1642.77844238,-83.45544432999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-21 23:00:00,Lens,Angers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1756.93359375,1570.98925781,185.94433593999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-21 23:00:00,Lyon,Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1768.59082031,1681.03063965,87.56018066000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-21 23:00:00,Marseille,Lille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1738.30224609,1700.66760254,37.634643549999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-21 23:00:00,Nantes,Strasbourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1519.63806152,1693.69299316,-174.05493163999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-21 23:00:00,Nice,Paris SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1590.06481934,1957.35595703,-367.2911376899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-21 23:00:00,Paris FC,Le Havre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1541.73071289,1566.65551758,-24.924804689999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-21 23:00:00,Rennes,Metz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1653.82189941,1521.32727051,132.49462889999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-03-21 23:00:00,Toulouse,Lorient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,1652.88696289,1616.08728027,36.799682619999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-04-04 23:00:00,Angers,Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-04,,,1570.98925781,1768.59082031,-197.6015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-04-04 23:00:00,Brest,Rennes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-04,,,1642.77844238,1653.82189941,-11.043457030000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-04-04 23:00:00,Le Havre,Auxerre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-04,,,1566.65551758,1559.32299805,7.3325195299998995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-04-04 23:00:00,Lille,Lens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-04,,,1700.66760254,1756.93359375,-56.26599121000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-04-04 23:00:00,Lorient,Paris FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-04,,,1616.08728027,1541.73071289,74.35656738000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-04-04 23:00:00,Metz,Nantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-04,,,1521.32727051,1519.63806152,1.6892089899999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-04-04 23:00:00,Monaco,Marseille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-04,,,1681.03063965,1738.30224609,-57.271606439999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-04-04 23:00:00,Paris SG,Toulouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-04,,,1957.35595703,1652.88696289,304.46899413999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-04-04 23:00:00,Strasbourg,Nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-04,,,1693.69299316,1590.06481934,103.62817382000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2526,,2026-11-04 23:00:00,Auxerre,Nantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-11-04,,,1559.32299805,1519.63806152,39.68493652999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
